ID,timestamp,x1,y1,x2,y2,x1sim,y1sim,x2sim,y2sim,nn_pred_x,nn_pred_y,svr_pred_x,svr_pred_y,nn_pred_xr,nn_pred_yr,svr_pred_xr,svr_pred_yr,reversed_x1sim,reversed_y1sim
320,0.7813,28.95342,40.23602,28.95371,40.2362,32121.7,4700.8,32140.5,4707.2,32120.693,4695.8145,32184.59287,4712.356797,28.953403926281116,40.2358791947394,28.954391760604523,40.23634680502999,,
320,0.7875,29.03757,40.20102,29.03819,40.20084,37565.1,3462.6,37605.2,3456.3,37558.71,3455.926,37669.07826,3436.870695,29.037470761532287,40.20083057834779,29.039176955229436,40.200291931465294,,
320,0.7903,29.0853,40.19161,29.08587,40.19159,40652.6,3129.7,40689.5,3129,40635.094,3124.253,40852.27351,3100.187845,29.085028881872358,40.19145499357186,29.088386281102096,40.19077473047885,,
320,0.791,29.08965,40.19142,29.0896,40.19133,40934,3123,40930.8,3119.8,40929.996,3115.9912,41206.24142,3075.85258,29.0895878006564,40.1912214526858,29.093858305550377,40.19008683203655,,
320,0.7937,29.08718,40.18467,29.08694,40.18465,40774.2,2884.2,40758.7,2883.5,40770.01,2876.1223,40608.18463,2918.402109,29.08711456147666,40.18444094535762,29.084612887296668,40.18563609218474,,
320,0.7993,29.05779,40.19972,29.05778,40.19983,38873.1,3416.6,38872.5,3420.5,38865.21,3410.252,39102.04,3347.096199,29.057668072474062,40.19953948603984,29.061329250545505,40.19775422596028,,
320,0.8,29.05778,40.19983,29.0577,40.19987,38872.5,3420.5,38867.3,3421.9,38881.625,3418.3948,38716.74979,3325.819471,29.057921833560254,40.19976966308685,29.055373011606207,40.197152784880906,,
320,0.8021,29.03969,40.20071,29.03905,40.20085,37702.3,3451.7,37660.9,3456.6,37694.9,3445.0083,37789.07204,3430.934505,29.039576136026863,40.20052196166235,29.04103195077918,40.20012412988786,,
320,0.8222,28.97681,40.23461,28.97679,40.2346,33634.8,4650.9,33633.5,4650.6,33625.504,4650.6416,33760.96931,4692.277367,28.97666694631602,40.23460226730326,28.978761117757195,40.23577920863771,,
320,0.8417,28.97404,40.2346,28.97395,40.23461,33455.6,4650.6,33449.8,4650.9,33445.82,4647.783,33648.97098,4705.426063,28.97388919383285,40.23452146167048,28.977029724648915,40.236150890125316,,
320,0.8431,28.97788,40.22957,28.97798,40.2295,33704,4472.6,33710.4,4470.1,33695.03,4467.169,33886.51127,4507.665828,28.977741755531895,40.22941594548822,28.98070188316275,40.23056069180182,,
320,0.8444,28.98067,40.22859,28.9806,40.22849,33884.4,4438,33879.9,4434.4,33884.977,4430.4136,34060.95171,4476.846511,28.980678164733163,40.22837696019646,28.983398574940402,40.22968950506286,,
320,0.8479,28.97674,40.23438,28.97675,40.23444,33630.2,4642.8,33630.9,4644.9,33614.92,4641.0957,33833.84278,4701.214254,28.97650332722761,40.234332428049804,28.979887675838324,40.23603183258268,,
320,0.8514,28.97674,40.23449,28.97673,40.2345,33630.2,4646.7,33629.6,4647,33620.45,4645.8403,33776.84185,4695.503799,28.97658881603703,40.234466546291344,28.979006492901334,40.23587041198178,,
320,0.8528,28.97673,40.2345,28.97672,40.23452,33629.6,4647,33628.9,4647.7,33620.21,4646.645,33733.51926,4686.268405,28.97658510585362,40.23448929319287,28.978336764756644,40.235609349973764,,
320,0.8681,28.97676,40.23456,28.97679,40.23457,33631.5,4649.1,33633.5,4649.5,33620.31,4647.42,33810.32393,4706.930476,28.976586651763377,40.23451120054801,28.97952409564204,40.23619341620257,,
320,0.8688,28.97545,40.23221,28.97541,40.23221,33546.8,4566,33544.2,4566,33535.316,4563.294,33709.5653,4615.138552,28.975272721226684,40.23213316421445,28.97796645815243,40.23359868294057,,
320,0.8708,28.97411,40.22563,28.97439,40.22558,33460.1,4333.2,33478.2,4331.5,33459.934,4329.243,33575.93489,4342.569655,28.974107383535593,40.22551711469462,28.97590065260934,40.225893826648054,,
320,0.8715,28.9785,40.22312,28.97845,40.22289,33744.1,4244.4,33740.8,4236.3,33737.586,4241.0273,33860.45126,4266.6251,28.978399632886994,40.2230234725413,28.980299018926154,40.22374705976117,,
320,0.8729,28.97807,40.2107,28.97808,40.21053,33716.3,3805.1,33716.9,3799.1,33721.008,3799.6628,33753.94352,3754.059193,28.9781433519679,40.210547177253964,28.978652505384257,40.20925807478401,,
320,0.8771,28.97345,40.2073,28.97352,40.20733,33417.4,3684.8,33421.9,3685.9,33421.35,3683.7458,33441.01846,3641.623304,28.973510909715937,40.20727048707879,28.973814966357626,40.20607978710555,,
320,0.8792,28.97795,40.21853,28.978,40.21864,33708.5,4082.1,33711.7,4086,33700.34,4079.6162,33794.848,4055.491873,28.977823843339856,40.218460775391314,28.979284851730583,40.21777883965054,,
320,0.9187,28.97399,40.2352,28.9739,40.23522,33452.3,4671.8,33446.5,4672.5,33443.348,4672.852,33308.69874,4671.81477,28.97385097894372,40.23523010100726,28.971769422899097,40.23520078105117,,
320,0.9194,28.97398,40.23868,28.97383,40.23869,33451.7,4794.9,33442,4795.3,33455.14,4790.058,33636.90624,4840.895107,28.974033272621966,40.23854322806086,28.976843214656405,40.23998026878001,,
320,0.9208,28.95193,40.25921,28.9518,40.25952,32025.3,5521.2,32016.9,5532.1,32042.29,5510.785,32502.69162,5413.913592,28.95219188665634,40.25891641818729,28.959309280209528,40.256178100331844,,
320,0.9236,28.96226,40.25892,28.96233,40.25882,32693.6,5510.9,32698.1,5507.4,32689.057,5507.7646,32947.75178,5468.094261,28.96219032079785,40.25883103886411,28.9661895086361,40.25770965537379,,
320,0.925,28.95673,40.25225,28.95663,40.25213,32335.8,5275,32329.4,5270.7,
32333.38,5271.067,32568.73509,5294.221583,28.956691875360544,40.25214017643316,28.96033025265443,40.25279469988206,,
320,0.9521,28.96963,40.23336,28.96947,40.23344,33170.3,4606.7,33160,4609.5,33177.56,4607.7725,33125.49227,4620.836035,28.969742136325586,40.23339046266038,28.9689372162086,40.23375973685474,,
320,0.9556,28.94633,40.23478,28.94622,40.23485,31663.1,4656.9,31656,4659.4,31655.168,4654.527,31474.69446,4656.236148,28.946207329896755,40.234712098061536,28.943417371837707,40.23476041149666,,
320,0.9639,28.97266,40.24296,28.97285,40.2428,33366.3,4946.3,33378.6,4940.6,33365.586,4940.3555,33513.81536,4992.701034,28.97264884860047,40.24279177091138,28.974940340735657,40.244271451173745,,
320,0.9646,28.97514,40.24087,28.97517,40.2408,33526.7,4872.4,33528.7,4869.9,33523.742,4869.442,33682.73489,4936.477966,28.975093797631708,40.24078721964852,28.977551684227084,40.242682162505695,,
320,0.9743,29.08077,40.1779,29.08089,40.17787,40359.6,2644.7,40367.4,2643.7,40353.117,2637.2568,40312.42243,2648.221699,29.080669771924075,40.177688801694146,29.08004067059692,40.17799875257991,,
320,0.9792,29.08061,40.17632,29.08056,40.17636,40349.3,2588.8,40346,2590.2,40343.957,2581.2239,40175.60766,2650.329372,29.080528166590568,40.1761048886105,29.07792563772197,40.1780583313424,,
320,0.9799,29.0757,40.17682,29.07563,40.17681,40031.6,2606.5,40027.1,2606.2,40025.844,2599.053,39754.3587,2702.123654,29.075610426693423,40.1766088736757,29.071413508958848,40.17952242905852,,
320,0.9875,29.00238,40.21491,29.00222,40.21506,35288.8,3954,35278.5,3959.3,35289.91,3946.3225,34998.26064,4110.12397,29.002397161023527,40.21469288839283,28.99788852511852,40.21932315545831,,
320,0.9993,28.96415,40.22982,28.96438,40.2297,32815.8,4481.5,32830.7,4477.2,32815.406,4476.7554,32832.57641,4503.729749,28.964143562313488,40.22968692957765,28.964409001356554,40.23044942847213,,
320,1,28.96922,40.23332,28.96943,40.23342,33143.8,4605.3,33157.4,4608.8,33144.105,4600.9746,33195.16019,4645.00851,28.96922495221724,40.23319830264811,28.970014219379596,40.23444303362176,,
320,1.009,29.0173,40.21787,29.01728,40.21795,36253.9,4058.7,36252.6,4061.5,36236.47,4054.7656,36203.9521,4093.560602,29.017030124395163,40.217758309688556,29.016527427007127,40.21885494954206,,
320,1.0104,29.03605,40.21735,29.03687,40.21703,37466.8,4040.3,37519.8,4029,37479.945,4033.6804,37496.542,3948.73267,29.036253125714204,40.21716228263746,29.03650970035615,40.214761018005916,,
320,1.0132,29.07544,40.21887,29.07527,40.21866,40014.8,4094.1,40003.8,4086.7,39993.117,4091.5596,39965.71067,4105.524173,29.075104496808088,40.218798386107935,29.074680819679283,40.219193130443536,,
320,1.0153,29.06941,40.21215,29.06951,40.21206,39624.8,3856.4,39631.2,3853.2,39608.902,3852.6401,39770.66969,3866.609473,29.06916487964506,40.21204471599649,29.071665662144305,40.21243959601635,,
320,1.0181,29.07581,40.20785,29.07561,40.20774,40038.8,3704.2,40025.8,3700.4,39647.723,3647.6377,35386.64228,4084.660959,29.069765017270832,40.20624979937539,29.00389255477574,40.21860337839391,,
320,1.0208,29.07205,40.19623,29.07195,40.19603,39795.5,3293.2,39789.1,3286.1,39780.6,3287.7952,39966.59237,3220.361199,29.071819175775243,40.196077931708345,29.074694449965587,40.1941717373749,,
320,1.0292,28.97677,40.23489,28.97675,40.23481,33632.2,4660.8,33630.9,4658,33624.08,4657.4463,33700.67345,4716.645064,28.97664493256112,40.2347946195349,28.97782899817593,40.23646802385335,,
320,1.0326,28.97657,40.23459,28.97661,40.23459,33619.2,4650.2,33621.8,4650.2,33609.914,4649.479,33539.07765,4669.539435,28.976425938985304,40.23456940344379,28.97533087294096,40.23513646289387,,
320,1.0972,28.97661,40.23461,28.9766,40.23448,33621.8,4650.9,33621.2,4646.3,33625.215,4650.272,33311.21752,4673.227753,28.97666247863683,40.23459181961493,28.97180836096481,40.23524072262586,,
320,1.0986,28.96972,40.23326,28.96952,40.23337,33176.1,4603.2,33163.2,4607,33176.684,4598.418,33163.18247,4641.163508,28.969728594156138,40.23312603381695,28.96951987268687,40.23433434481617,,
320,1.1007,28.94951,40.23253,28.94936,40.23271,31868.8,4577.3,31859.1,4583.7,31864.762,4572.372,31670.39417,4571.253239,28.94944746398748,40.23238977707892,28.946442712744012,40.232358152440796,,
320,1.1028,28.95104,40.23979,28.95129,40.23999,31967.8,4834.2,31983.9,4841.2,31963.625,4828.517,32001.76511,4836.218617,28.95097579674801,40.23963036995935,28.951565408428856,40.239848075841635,,
320,1.109,28.99449,40.22236,28.99523,40.22165,34778.4,4217.6,34826.3,4192.4,34716.793,4187.351,34796.19155,4183.388548,28.993537289416164,40.221506174777815,28.9947647193455,40.22139416594789,,
320,1.1139,29.08595,40.19157,29.08694,40.19153,40694.7,3128.3,40758.7,3126.9,40704.53,3119.5957,40687.70623,3181.959827,29.08610229976945,40.191323343087866,29.085842219467956,40.193086224479075,,
320,1.1167,29.15589,40.1946,29.15687,40.19479,45218.9,3235.5,45282.3,3242.2,45255.96,3221.3206,43630.27373,3347.739125,29.156463300106015,40.194198857295454,29.13133165748147,40.197772399906356,,
320,1.1194,29.17578,40.20947,29.17568,40.20955,46505.5,3761.6,46499,3764.4,46486.625,3761.1023,46269.86749,3676.315976,29.175488270385507,40.20945716619864,29.172137394894936,40.20706046412008,,
320,1.1201,29.17818,40.21153,29.17828,40.21158,46660.7,3834.4,46667.2,3836.2,46642.46,3833.4792,46166.99481,3735.036225,29.17789733885134,40.21150308420152,29.17054707610016,40.20872034198944,,
320,1.1208,29.17803,40.21263,29.17802,40.21267,46651,3873.3,46650.4,3874.8,46647.46,3860.531,45197.91875,3832.265954,29.177974634339066,40.212267772446395,29.155566034760664,40.21146878870346,,
320,1.1229,29.17819,40.20279,29.17818,40.20257,46661.4,3525.2,46660.7,3517.5,46641.12,3524.0168,46265.45233,3524.908069,29.177876623660634,40.2027553387831,29.17206914050582,40.2027805327786,,
320,1.125,29.16087,40.19584,29.16057,40.1958,45541,3279.4,45521.6,3278,45525.07,3275.9287,44455.95625,3430.95857,29.160623497846192,40.195742494766705,29.14409596409887,40.200124810146576,,
320,1.1285,29.11159,40.19177,29.11157,40.19177,42353.2,3135.4,42352,3135.4,42343.55,3130.4194,42384.55069,3175.088325,29.111440069826692,40.19162930262313,29.112073903492792,40.19289198391822,,
320,1.1306,29.08581,40.1918,29.08511,40.19179,40685.6,3136.5,40640.3,3136.1,40676.914,3128.7942,40741.18374,3167.999352,29.085675381331665,40.19158336219271,29.08666893351148,40.192691595983916,,
320,1.209,28.97707,40.23538,28.97708,40.23537,33651.6,4678.2,33652.2,4677.8,33642.504,4676.22,33497.758,4712.441662,28.976929750974275,40.235325306132566,28.97469210844111,40.236349203956046,,
320,1.2153,28.97711,40.2353,28.97713,40.2353,33654.2,4675.3,33655.5,4675.3,33645.07,4673.2954,33494.54549,4709.294808,28.976969419018573,40.23524263484116,28.97464244593566,40.23626025008746,,
320,1.2174,28.97713,40.2353,28.97713,40.2353,33655.5,4675.3,33655.5,4675.3,33639.84,4673.374,33546.21628,4718.446797,28.976888567938417,40.23524485667098,28.975441229718466,40.23651895444006,,
320,1.2646,28.97709,40.23543,28.97709,40.23546,33652.9,4679.9,33652.9,4681,33644.14,4678.2476,33379.89023,4689.628405,28.97695504205786,40.23538262142712,28.97286997908734,40.235704328958626,,
320,1.2917,28.96461,40.23731,28.96442,40.23748,32845.6,4746.4,32833.3,4752.4,32840.793,4741.659,32753.74781,4778.161463,28.96453602242285,40.237175106665475,28.963190382339867,40.23820694204667,,
320,1.2972,28.95053,40.24646,28.95047,40.24647,31934.8,5070.1,31930.9,5070.5,31909.064,5066.2456,31944.06803,5060.061305,28.95013233292689,40.24635037623952,28.950673463641106,40.24617556134035,,
320,1.2986,28.95047,40.24647,28.9504,40.24649,31930.9,5070.5,31926.4,5071.2,31920.92,5071.5195,31960.35135,4987.604576,28.95031561598738,40.246499456497936,28.950925189073335,40.24412738676682,,
320,1.2993,28.95038,40.24647,28.95039,40.24641,31925.1,5070.5,31925.7,5068.4,31915.08,5071.508,31955.86446,4987.386149,28.950225334857716,40.246499131421054,28.950855825803153,40.244121212369585,,
320,1.3035,28.96469,40.23696,28.96488,40.23681,32850.8,4734,32863,4728.7,32845.895,4729.934,32744.83412,4762.042042,28.96461489473852,40.236843669582875,28.963052584736676,40.237751285426675,,
320,1.3076,28.97738,40.23536,28.97777,40.23507,33671.6,4677.4,33696.9,4667.2,33641.234,4654.175,33642.99148,4668.782123,28.976910117920394,40.23470214788217,28.976937286975147,40.23511505553524,,
320,1.3097,29.01641,40.21305,29.01713,40.21291,36196.4,3888.2,36242.9,3883.3,36179.44,3885.7107,35924.20026,3913.801326,29.016148492062207,40.212979541001516,29.012202716024337,40.213773594317495,,
320,1.3118,29.04886,40.19758,29.04906,40.19746,38295.4,3340.9,38308.4,3336.7,38272.746,3336.7913,37909.25802,3402.379562,29.04850911370651,40.19746293166083,29.042889917567468,40.19931695146553,,
320,1.3125,29.05709,40.19716,29.05739,40.19722,38827.8,3326.1,38847.2,3328.2,38806.008,3321.4292,38564.82607,3347.624707,29.056752862981238,40.197028682653865,29.05302440799942,40.19776916558924,,
320,1.3153,29.07386,40.1936,29.07398,40.1938,39912.6,3200.1,39920.4,3207.2,39891.97,3195.4785,39647.78331,3218.406816,29.073540855468764,40.19346836431189,29.069765949609007,40.19411649174592,,
320,1.316,29.07418,40.19338,29.0737,40.19349,39933.3,3192.4,39902.3,3196.2,39906.67,3188.3782,39420.23068,3292.536208,29.073768104202667,40.19326765619098,29.06624819130535,40.19621194841283,,
320,1.3167,29.0582,40.19756,29.0574,40.19744,38899.6,3340.2,38847.9,3336,38887.36,3335.1523,38638.71836,3393.95579,29.058010491484673,40.19741660113815,29.05416671611831,40.199078832027055,,
320,1.3181,29.03385,40.20335,29.03378,40.20339,37324.5,3545.1,37320,3546.5,37307.1,3539.952,37066.92556,3600.39598,29.03358109799914,40.203205787925846,29.029868217903505,40.204914391456086,,
320,1.3201,29.02377,40.21085,29.02349,40.21099,36672.5,3810.4,36654.3,3815.3,36646.906,3806.481,36485.83478,3837.593512,29.023375094554904,40.2107399110976,29.020885078853325,40.211619385742345,,
320,1.3222,29.00724,40.21318,29.00698,40.2132,35603.2,3892.8,35586.4,3893.5,35577.758,3887.263,35469.42218,3908.914858,29.00684703133349,40.21302342072717,29.005172257324556,40.213635465814455,,
320,1.325,28.97265,40.23938,28.9726,40.23946,33365.7,4819.7,33362.4,4822.5,33362.92,4815.0405,33193.98457,4858.902522,28.97260763464642,40.23924942225413,28.96999604535534,40.24048929437428,,
320,1.3333,28.98059,40.20924,28.98087,40.2092,33879.3,3753.4,33897.4,3752,33862.336,3750.6921,33793.40431,3774.937901,28.98032815530566,40.209162895297375,28.97926253358605,40.209848264811136,,
320,1.3347,28.98926,40.20748,28.98922,40.20743,34440.1,3691.2,34437.5,3689.4,34418.42,3680.5845,34342.80749,3732.830033,28.988924712104545,40.2071811248571,28.98775581093688,40.208657978335694,,
320,1.3389,28.97845,40.20975,28.97816,40.2098,33740.8,3771.5,33722.1,3773.2,33732.715,3769.0295,33620.65635,3784.929819,28.978324331622854,40.20968124876079,28.97659200602181,40.21013071190295,,
320,1.3444,28.97342,40.23355,28.9736,40.23353,33415.5,4613.4,33427.1,4612.7,33413.594,4608.172,33211.10957,4657.041819,28.973391008955385,40.23340175554861,28.97026078240079,40.23478318584598,,
320,1.3535,28.97498,40.2327,28.97499,40.23288,33516.4,4583.3,33517,4589.7,33497.926,4576.3823,33326.06869,4628.189866,28.9746947055695,40.23250313845481,28.972037946650488,40.23396761167714,,
320,1.3583,28.95466,40.22166,28.95445,40.22152,32201.9,4192.8,32188.4,4187.8,32198.95,4186.609,32046.66652,4228.654535,28.95461370887765,40.22148520025199,28.952259543705928,40.22267372472592,,
320,1.3597,28.95201,40.21346,28.9519,40.21325,32030.5,3902.7,32023.4,3895.3,32033.316,3895.257,31762.21529,3915.932882,28.952053156714978,40.213249391561995,28.94786218439473,40.213833848194,,
320,1.3611,28.9496,40.21281,28.94938,40.21273,31874.6,3879.7,31860.4,3876.9,31871.086,3873.5933,31641.83751,3909.687788,28.94954522732035,40.21263701173032,28.94600125255153,40.213657314655755,,
320,1.3625,28.93903,40.21222,28.93853,40.21219,31190.9,3858.8,31158.5,3857.8,31195.47,3848.6487,30942.36338,3923.142855,28.939100813673782,40.21193188887739,28.935188013746068,40.21403765650247,,
320,1.3694,28.86974,40.21934,28.86968,40.21931,26708.7,4110.7,26704.9,4109.7,26683.414,4108.332,27043.00782,4183.623456,28.869348499843934,40.219272500847744,28.87490749578368,40.22140080622271,,
320,1.3708,28.86977,40.21891,28.86986,40.21877,26710.7,4095.5,26716.5,4090.6,26688.342,4091.2488,26860.41957,4128.007581,28.86942468227663,40.21878960055184,28.872084846216467,40.219828681416196,,
320,1.3785,28.9644,40.22939,28.96442,40.2294,32832,4466.3,32833.3,4466.6,32819.66,4464.0093,32582.81544,4503.591417,28.964209325314442,40.229326628494626,28.96054792215854,40.2304455181647,,
320,1.3792,28.96442,40.2294,28.96457,40.22958,32833.3,4466.6,32843,4473,32831.234,4460.554,32696.24354,4507.855509,28.96438824890942,40.22922895561177,28.962301418220715,40.230566053619924,,
320,1.3812,28.96453,40.23005,28.96442,40.23015,32840.4,4489.6,32833.3,4493.1,32833.387,4485.245,32625.43657,4528.735254,28.964421532346435,40.22992690981275,28.96120680636466,40.2311562729605,,
320,1.3826,28.96438,40.23019,28.96437,40.23019,32830.7,4494.6,32830.1,4494.6,32815.242,4492.9463,32640.24867,4536.374712,28.96414102702149,40.23014460673422,28.961435788063397,40.231372221759834,,
320,1.3854,28.96436,40.22975,28.9644,40.22973,32829.4,4479,32832,4478.3,32815.98,4476.265,32500.93901,4467.827763,28.964152435835476,40.229673067168676,28.95928218644058,40.22943456710757,,
320,1.3868,28.97356,40.23349,28.97372,40.23343,33424.5,4611.3,33434.9,4609.2,33416.332,4604.426,33190.09958,4657.043346,28.97343333596446,40.23329586528751,28.969935986915974,40.23478322901054,,
320,1.3896,28.97399,40.2299,28.97397,40.22987,33452.3,4484.3,33451,4483.2,33444.45,4481.3833,33175.9215,4524.07584,28.973868014869215,40.22981774899553,28.96971680659426,40.23102456271889,,
320,1.3938,28.98119,40.21171,28.98113,40.21173,33918.1,3840.8,33914.2,3841.5,33898.418,3838.2778,33768.87281,3912.899855,28.980885950463257,40.21163872889104,28.978883298734637,40.213748111936404,,
320,1.3993,28.95036,40.23894,28.95032,40.23899,31923.8,4804.1,31921.2,4805.9,31907.406,4801.6743,31788.90243,4794.203374,28.950106701743163,40.23887159246023,28.94827474349517,40.23866040764848,,
320,1.4021,28.94535,40.24188,28.9454,40.24169,31599.7,4908.1,31602.9,4901.4,31594.346,4903.224,31573.7491,4906.979216,28.945267076665907,40.24174215419218,28.944948667179695,40.24184830496707,,
320,1.4146,28.95138,40.22101,28.95134,40.22102,31989.8,4169.8,31987.2,4170.2,31973.988,4167.109,31640.06326,4165.519647,28.951135999375865,40.22093398292911,28.945973824247712,40.22088905580574,,
320,1.4181,28.9498,40.22262,28.94951,40.22286,31887.6,4226.8,31868.8,4235.2,31889.758,4217.9053,31690.72211,4226.909467,28.949833879589697,40.222369870134145,28.946756964351348,40.22262439592022,,
320,1.4278,28.96239,40.24968,28.96219,40.24969,32702,5184,32689,5184.4,32696.65,5178.979,32649.2711,5151.464411,28.962307701725504,40.24953707382654,28.961575266688858,40.248759303668145,,
320,1.4347,28.96202,40.24984,28.96182,40.24927,32678,5189.7,32665.1,5169.5,32759.408,5186.509,34023.72309,4676.144212,28.963277883769194,40.24974992851583,28.982823054072377,40.23532316379111,,
320,1.4368,28.95665,40.25144,28.95666,40.2515,32330.7,5246.3,32331.3,5248.4,32317.584,5243.7856,32393.61693,5163.712684,28.956447683455732,40.251368997957655,28.95762308393719,40.249105532399064,,
320,1.4625,28.95314,40.22079,28.95301,40.22077,32103.6,4162,32095.2,4161.3,32092.566,4157.7793,31892.72342,4218.840347,28.952969108244485,40.22067025512105,28.949879722306736,40.22239630162666,,
